NACA 4 digit Answer DB20.txt
         c        Lc         t       Cl0      Cla0       Cd0       Cm0      Cma0
   9.07125   4.95588  14.00320   1.13730   0.09700   0.00840  -0.26190   0.00270
   4.11417   1.99950  16.86407   0.43160   0.10040   0.00839  -0.06130   0.00250
   4.92806   8.03530  19.31592   0.70290   0.08550   0.01043  -0.19600   0.00550
   7.25053   7.90464  13.05515   0.85870   0.15290   0.02773  -0.26020  -0.00810
   1.93133   1.95422  12.71053   0.20080   0.10510   0.00606  -0.03060   0.00200
   2.99278   8.95994  17.13771   0.53210   0.11740   0.00855  -0.14980  -0.00100
   2.81933   6.86588   4.18608   0.46340   0.07480   0.00441  -0.12550   0.00740
   0.93556   3.95405  19.11730   0.11170   0.10960   0.00759  -0.02230   0.00090
   4.18375   7.64663   4.06086   0.70280   0.08840   0.00797  -0.19820   0.00400
   2.11025   6.84416  13.79678   0.36020   0.09750   0.00563  -0.09230   0.00360
   2.99369   3.07711  19.85214   0.32700   0.10780   0.00814  -0.05590   0.00120
   3.97268   3.99332  16.45769   0.47790   0.10900   0.00785  -0.09800   0.00070
   3.12220   3.95803  17.97760   0.37350   0.10780   0.00781  -0.07520   0.00110
   7.05808   5.99563   5.81042   0.99970   0.10970   0.00583  -0.25850  -0.00040
   8.13630   3.97861  16.97771   0.90030   0.10020   0.00999  -0.18280   0.00210
   8.94850   5.02818  17.11147   1.09390   0.09770   0.00909  -0.24890   0.00240
   6.00128   5.93435   5.60764   0.85170   0.10940   0.00536  -0.21950  -0.00020
   5.31982   8.14066   5.37536   0.88660   0.04170   0.01257  -0.25730   0.01740
   3.93084   4.89290  17.78725   0.51320   0.10780   0.00760  -0.11430   0.00120
   2.12900   5.79006   8.43767   0.31300   0.10130   0.00467  -0.07880   0.00310
   1.13522   7.09933  10.05216   0.20450   0.10180   0.00466  -0.05390   0.00290
   0.00000   5.21023  15.99577   0.00000   0.10940   0.00669   0.00000   0.00090
   2.05981   6.93122  14.23916   0.35330   0.09800   0.00578  -0.09070   0.00340
   2.07363   6.78160   9.78806   0.35170   0.10990   0.00484  -0.09200   0.00110
   0.99963   3.97548  11.95970   0.12180   0.10680   0.00551  -0.02610   0.00160
   5.03087   5.92002   6.72290   0.72530   0.10870   0.00526  -0.18580   0.00050
   1.04132   1.78009  20.07704   0.10800   0.11000   0.00783  -0.01290   0.00090
   5.93576   2.99099   9.64452   0.64600   0.10980   0.00869  -0.12410   0.00020
   2.83602   6.76664  19.45353   0.42510   0.09360   0.00756  -0.10750   0.00420
   4.99404   4.89990   6.69808   0.64280   0.10270   0.00548  -0.15400   0.00170
   2.94426   8.09949  16.86613   0.50010   0.09760   0.00727  -0.13610   0.00340
   7.00455   3.02809  11.32084   0.75940   0.10860   0.00954  -0.14400   0.00050
   1.00403   4.98243  17.98141   0.13380   0.10950   0.00727  -0.03000   0.00090
   4.12027   4.10870  13.41097   0.50370   0.10620   0.00715  -0.10740   0.00100
   5.96225   5.97271  14.39922   0.88050   0.10910   0.00673  -0.21700   0.00070
   5.04600   1.98984  20.01853   0.51570   0.09400   0.00950  -0.06690   0.00360
   0.00000   4.34479  18.06506   0.00010   0.10960   0.00726  -0.00000   0.00090
   1.33345   3.17569   3.68272   0.14970   0.10370   0.00478  -0.03100   0.00090
   3.02987   8.06338   4.92882   0.59050   0.05510   0.00102  -0.16420   0.01260
   2.09894   2.87586   5.29434   0.23210   0.10320   0.00462  -0.04620   0.00170
   4.87779   7.78223   7.75886   0.77610   0.19030   0.01235  -0.22240  -0.01480
   1.95187   3.01095   7.99683   0.20970   0.13640   0.00431  -0.04100  -0.00520
   0.00000   3.96258   5.01852  -0.00050   0.11510   0.00377   0.00010  -0.00090
   0.95823   5.94486  17.96509   0.13940   0.10890   0.00722  -0.03360   0.00110
   2.90677   8.75362  11.50230   0.53200   0.15960   0.00915  -0.15300  -0.00900
   0.00000   3.98727   5.03302  -0.00110   0.12150   0.00377   0.00030  -0.00250
   0.00000   4.60847  19.95297  -0.00000   0.10910   0.00777   0.00000   0.00100
   4.99690   5.98683  16.91617   0.73690   0.10310   0.00687  -0.17930   0.00230
   3.00044   3.95515   5.19957   0.35340   0.10240   0.00566  -0.07850   0.00120
   4.89745   5.96710   6.84915   0.71270   0.10760   0.00522  -0.18290   0.00100
   8.02616   4.94172  12.91841   1.02470   0.10610   0.00773  -0.23710   0.00090
   4.91060   7.01769  17.72386   0.78980   0.05560   0.00683  -0.20320   0.01300
   7.04960   4.95525  15.79678   0.90360   0.10340   0.00797  -0.20540   0.00170
   2.01257   6.96251  10.94440   0.35040   0.10690   0.00499  -0.09180   0.00200
   0.88326   1.51574  19.99099   0.08940   0.11020   0.00783  -0.00950   0.00080
   1.90538   5.92244  14.38720   0.28620   0.10670   0.00611  -0.07000   0.00160
   1.00000   8.00000   6.00000   0.20830   0.09100   0.00385  -0.05770   0.00510
   3.09320   1.96878   5.77052   0.31880   0.10710   0.00751  -0.05370   0.00030
   0.95400   3.18724  11.84361   0.10810   0.10620   0.00545  -0.02100   0.00170
   4.14201   8.32834  12.64892   0.67660   0.09930   0.01199  -0.19390   0.00400
   2.97659   3.81447  15.78400   0.35360   0.10750   0.00717  -0.07160   0.00120
   8.12893   3.93972  14.87127   0.92520   0.09970   0.00957  -0.19080   0.00230
   3.89564   0.98557  13.00493   0.39520   0.10210   0.01107  -0.04500   0.00220
   6.00326   7.09129   6.47046   0.99310   0.09850   0.00641  -0.26960   0.00370
   8.95935   3.02506  15.25663   0.93360   0.09270   0.01145  -0.16800   0.00380
   3.12911   3.54566   8.12416   0.35870   0.11410   0.00494  -0.07550  -0.00020
   7.11750   1.78969  10.99430   0.71060   0.10910   0.01339  -0.10780   0.00080
   2.30629   5.64039   8.74381   0.33300   0.10210   0.00478  -0.08290   0.00280
   0.00000   5.00134  10.02543  -0.00020   0.10490   0.00477   0.00000   0.00210
   2.22917   7.05815  19.90801   0.33810   0.10010   0.00778  -0.08690   0.00290
   1.02926   1.02200  19.00792   0.10420   0.11040   0.00759  -0.00910   0.00080
   0.00000   4.62073  20.09175  -0.00000   0.10890   0.00781   0.00000   0.00100
   2.91511   3.06127   5.60423   0.32520   0.09940   0.00595  -0.06520   0.00160
   0.00000   4.70526  16.05403  -0.00000   0.10950   0.00671   0.00000   0.00090
   3.94498   7.95710  17.88583   0.61760   0.08500   0.00815  -0.16880   0.00590
   9.01805   8.33547  12.14734   0.88960   0.14250   0.04371  -0.28860  -0.00680
   5.02632   1.97325  19.89018   0.51410   0.09390   0.00948  -0.06660   0.00370
   9.00064   8.28055  11.46931   0.88240   0.14010   0.04468  -0.28750  -0.00630
   0.00000   4.35043  18.14782   0.00010   0.10950   0.00730  -0.00000   0.00090
   2.76017   9.06697  10.61820   0.52100   0.17180   0.01023  -0.15160  -0.01220
   2.04853   5.81725  15.03925   0.30340   0.10730   0.00631  -0.07340   0.00140
   0.00000   4.54611  11.98574  -0.00000   0.10760   0.00547   0.00000   0.00130
   2.03504   8.92118  19.92074   0.36730   0.11540   0.00815  -0.10170  -0.00040
   6.96373   5.91095  14.99071   1.00840   0.10680   0.00720  -0.24720   0.00110
   4.10489   5.00185   6.03420   0.53540   0.10160   0.00516  -0.12970   0.00200
   6.14166   5.96817   5.62412   0.87320   0.10990   0.00553  -0.22550  -0.00040
   8.99955   6.02489  10.15563   1.28700   0.11320   0.00750  -0.32680  -0.00110
   9.03066   5.99896   9.30080   1.28440   0.11160   0.00740  -0.32700  -0.00090
   5.01963   8.24307  16.37238   0.68790   0.17290   0.01420  -0.20040  -0.01140
   6.98004   2.02424  12.86875   0.70910   0.10990   0.01156  -0.10970   0.00080
   5.82570   4.00860  19.62108   0.66110   0.09700   0.00940  -0.13130   0.00310
   7.98567   6.01911   6.95984   1.13820   0.10630   0.00654  -0.29340   0.00070
   5.91365   6.06548   5.07862   0.85050   0.10960   0.00541  -0.22140  -0.00050
   0.92602   7.79734  18.87135   0.16190   0.10800   0.00750  -0.04270   0.00120
   1.98370   2.94599  16.89206   0.21840   0.10970   0.00717  -0.03830   0.00090
   5.65753   7.81090  11.53946   0.81610   0.15420   0.01638  -0.23520  -0.00850
   0.99193   7.51088   1.18482   0.14840   0.08940   0.00525  -0.04280   0.00350
   5.06932   5.94322   9.83115   0.74500   0.11200   0.00575  -0.18770   0.00000
   7.87786   6.01468   6.30274   1.11640   0.10820   0.00626  -0.28850  -0.00010
   7.06002   3.02964  15.33592   0.76340   0.10540   0.01026  -0.13770   0.00140
   5.04842   5.89301   2.81584   0.69380   0.10990   0.00573  -0.18030  -0.00180
   8.99276   5.96797  17.93644   1.24650   0.08900   0.00862  -0.30370   0.00440
   4.01048   1.88961   9.62383   0.41510   0.10880   0.00896  -0.06570   0.00050
   2.97586   6.01668  17.05580   0.44490   0.10110   0.00673  -0.10800   0.00270
   1.94648   4.05484   4.04924   0.23220   0.10330   0.00597  -0.05180   0.00000
   8.94537   8.10246  15.33295   0.92540   0.13400   0.03705  -0.28910  -0.00470
   8.87322   6.14915   5.27038   1.25220   0.10970   0.00658  -0.32800  -0.00120
   0.00000   4.71708  11.31303   0.00030   0.10670   0.00524  -0.00010   0.00160
   8.95862   4.94182  13.92088   1.12360   0.09930   0.00834  -0.25860   0.00230
   3.01102   7.70782  16.80130   0.50990   0.08370   0.00695  -0.13580   0.00650
   5.10214   7.09491   7.03884   0.85840   0.10320   0.00588  -0.23200   0.00270
   7.21347   6.92123  19.42573   1.07200   0.05610   0.00900  -0.27580   0.01180
   2.98618   5.05192   8.04253   0.39830   0.10830   0.00477  -0.09600   0.00130
   6.95965   4.00766  13.52800   0.81660   0.10680   0.00858  -0.17180   0.00090
   2.02737   3.10170  13.05637   0.22790   0.10660   0.00608  -0.04320   0.00160
   0.00000   5.22424   2.01703  -0.00000   0.10780   0.00877  -0.00000  -0.00050
   2.02923   6.06434  13.91112   0.30980   0.10670   0.00593  -0.07650   0.00160
   6.98070   1.98378  12.04643   0.70790   0.10920   0.01164  -0.11020   0.00090
   0.00000   3.86171   5.07048   0.00330   0.10010   0.00414  -0.00080   0.00240
   8.95351   4.94756  14.42711   1.11960   0.09530   0.00845  -0.25700   0.00320
   1.12232   3.71390   4.40868   0.12450   0.11310   0.00356  -0.02710  -0.00090
   4.99753   1.99805  13.11603   0.52170   0.10860   0.01009  -0.07980   0.00090
   5.10866   4.95278   8.48045   0.66620   0.10890   0.00582  -0.15850   0.00020
   1.87957   7.11660  18.07176   0.30340   0.10270   0.00727  -0.07810   0.00240
   8.79838   2.06202  15.29880   0.86780   0.10110   0.01306  -0.12860   0.00260
   1.01216   6.35297   4.81450   0.16030   0.09650   0.00399  -0.04230   0.00350
   6.76595   7.98948  12.08427   0.82840   0.16160   0.02623  -0.25150  -0.00980
   2.92458   8.88031  17.74876   0.51220   0.11550   0.00849  -0.14380  -0.00060
   0.00000   4.75320  15.94716   0.00000   0.10950   0.00667  -0.00000   0.00090
   1.01267   8.12919   7.93444   0.21940   0.10150   0.00426  -0.06060   0.00360
   2.92088   4.99255   7.78875   0.38620   0.10900   0.00462  -0.09280   0.00110
   3.03718   4.93278  19.13140   0.39680   0.10740   0.00773  -0.08780   0.00130
   1.02216   6.35692   5.03279   0.16320   0.09820   0.00398  -0.04310   0.00350
   1.98881   5.96638  14.09974   0.29980   0.10690   0.00601  -0.07360   0.00150
   3.12683   2.93263   4.13506   0.33500   0.10670   0.00690  -0.06640  -0.00010
   5.98322   3.95685   8.03282   0.70060   0.10870   0.00702  -0.15300   0.00000
   6.08776   6.68342  19.54478   0.90550   0.07520   0.00762  -0.22850   0.00810
   1.89757   7.09756  18.31769   0.30400   0.10450   0.00733  -0.07820   0.00200
   8.95246   2.01822  18.28975   0.83230   0.09430   0.01404  -0.11200   0.00360
   6.94358   3.97597   3.19855   0.77460   0.10770   0.00791  -0.17470  -0.00080
   8.07936   1.95514  19.56180   0.75280   0.09500   0.01343  -0.09550   0.00350
   0.00000   4.91168  15.98489   0.00000   0.10980   0.00668  -0.00000   0.00090
   4.00942   3.07789  18.29677   0.44220   0.10520   0.00820  -0.07760   0.00160
   1.10426   3.93030   6.77781   0.12800   0.13020   0.00359  -0.02790  -0.00400
   1.00000   4.00000  19.00000   0.11870   0.10950   0.00758  -0.02380   0.00090
   4.88205   4.93058  17.87713   0.63230   0.10570   0.00782  -0.14130   0.00150
   7.96549   4.03784  19.07235   0.86380   0.10010   0.01047  -0.17320   0.00200
   1.98480   5.01682  19.43120   0.26150   0.10800   0.00768  -0.05820   0.00120
   6.17956   6.70619  19.62687   0.91840   0.07190   0.00772  -0.23210   0.00880
   5.57898   7.87100  11.52213   0.80180   0.16670   0.01669  -0.23220  -0.01070
   0.00000   3.99811   4.79273  -0.00150   0.12290   0.00372   0.00040  -0.00300
   8.37269   6.71621   3.36335   1.24970  -0.03430   0.00647  -0.34030   0.03310
   5.49830   7.70452   4.70718   0.97190  -0.04930   0.00571  -0.27150   0.03620
   5.03625   8.00827  18.92666   0.72540   0.08110   0.01026  -0.20180   0.00650
   4.19194   1.08849  16.30457   0.43440   0.09540   0.01068  -0.04660   0.00340
   9.09445   5.00503  14.14359   1.14460   0.09680   0.00840  -0.26450   0.00280
   8.15361   2.01704  13.15710   0.81620   0.10520   0.01267  -0.12520   0.00170
   0.92664   7.64266   5.18797   0.18230   0.08990   0.00383  -0.05030   0.00560
   2.04301   0.96887  13.68694   0.20580   0.10570   0.00660  -0.02210   0.00180
   5.97310   4.00847  11.20634   0.70960   0.10880   0.00762  -0.15220   0.00040
   0.97562   8.01641   7.58508   0.20730   0.10140   0.00420  -0.05730   0.00370
   6.89248   3.96825  18.87541   0.76460   0.10140   0.00977  -0.15200   0.00200
   3.91082   1.92097   9.94613   0.40750   0.10830   0.00883  -0.06460   0.00060
   0.00000   4.48101  12.11531   0.00000   0.10760   0.00550  -0.00000   0.00140
   1.87682   2.73429   8.08691   0.19570   0.14120   0.00433  -0.03650  -0.00630
   2.05288   1.07636  12.77076   0.20770   0.10410   0.00641  -0.02410   0.00210
   5.13429   8.24276   8.32931   0.71310   0.23450   0.02026  -0.21720  -0.02480
   2.01820   6.87353   9.71837   0.34710   0.10910   0.00480  -0.09120   0.00140
   8.08187   5.98135   8.96671   1.15700   0.11120   0.00686  -0.29450  -0.00050
   5.87603   6.91689   9.30502   0.96360   0.11300   0.00686  -0.25640   0.00000
   4.08972   0.96739  12.22059   0.40920   0.10970   0.01372  -0.04770   0.00070
   4.00000   5.00000   4.00000   0.50800   0.10800   0.00560  -0.12380  -0.00070
   3.07744   6.99647  17.25909   0.50170   0.08640   0.00672  -0.12850   0.00590
   2.07215   4.00463   9.95378   0.24890   0.10420   0.00494  -0.05420   0.00270
   8.99704   3.99483  13.83714   1.01760   0.09470   0.00973  -0.21310   0.00320
   8.97140   3.95302  18.97511   0.94500   0.10230   0.01142  -0.18780   0.00140
   3.00931   6.97946  11.51723   0.52000   0.11050   0.00535  -0.13620   0.00110
   5.86392   6.02414  17.81285   0.85630   0.09670   0.00724  -0.20820   0.00350
   4.01783   3.97842   8.83504   0.48040   0.10660   0.00604  -0.10480   0.00110
   0.00000   5.38813  14.95506   0.00020   0.10910   0.00640  -0.00000   0.00100
   5.11892   8.95242  19.32066   0.69500   0.11660   0.01346  -0.20520  -0.00090
   3.03767   3.09961  11.92525   0.34020   0.09800   0.00627  -0.06530   0.00380
   7.90354   4.98310  18.05616   0.96660   0.09850   0.00880  -0.21750   0.00250
   7.14447   1.92983  17.19892   0.71180   0.10180   0.01239  -0.09750   0.00240
   5.03042   4.08524  13.23167   0.60810   0.10840   0.00757  -0.12940   0.00040
   0.00000   4.74385  14.10632   0.00020   0.10900   0.00614  -0.00000   0.00100
   5.00553   3.97905   6.23880   0.58690   0.10340   0.00624  -0.13000   0.00080
   1.81584   6.16393  10.54269   0.28310   0.10800   0.00505  -0.07160   0.00140
   0.97465   8.12168   7.57430   0.21020   0.10200   0.00418  -0.05820   0.00340
   0.00000   3.86985   2.96054  -0.00010   0.10600   0.00897  -0.00000  -0.00090
   4.30500   1.72110  19.74418   0.43970   0.09980   0.00881  -0.05260   0.00280
   6.01460   2.97658  16.89323   0.65410   0.10450   0.01000  -0.11440   0.00160
   0.88570   1.26331  19.02157   0.08960   0.11030   0.00758  -0.00880   0.00080
   2.95348   3.96377  14.22153   0.35720   0.10680   0.00669  -0.07470   0.00130
   0.99659   9.03463  16.15605   0.24320   0.11070   0.00686  -0.06530   0.00070
   7.98726   8.02412  17.46910   0.89720   0.10900   0.02772  -0.27030   0.00070
   9.04313   3.99078  11.20144   1.03400   0.10340   0.00913  -0.22130   0.00130
   4.06543   8.95652  19.25274   0.61140   0.11930   0.01089  -0.17660  -0.00140
   6.45914   7.05570   6.70464   1.05180   0.10680   0.00724  -0.28570   0.00190
   0.00000   4.58164  14.07516   0.00020   0.10920   0.00614  -0.00000   0.00100
   0.00000   4.74409  11.00156   0.00030   0.10650   0.00512  -0.00010   0.00170
   8.97041   5.99170   7.98185   1.26820   0.10990   0.00719  -0.32500  -0.00050
   0.96860   6.76115   5.27777   0.16360   0.09750   0.00382  -0.04390   0.00370
   0.98708   0.99938  13.10693   0.09850   0.10860   0.00596  -0.01070   0.00120
   0.98323   3.17173  10.34798   0.10880   0.10350   0.00493  -0.02140   0.00260
   4.92791   2.93208   8.03929   0.53550   0.10950   0.00790  -0.10360   0.00010
   1.94643   3.76757   7.63206   0.22020   0.13110   0.00399  -0.04720  -0.00420
   8.71085   7.85100  16.48858   0.93390   0.13600   0.03243  -0.28400  -0.00480
   3.99391   6.77034  14.68024   0.66180   0.10690   0.00606  -0.16940   0.00180
   1.93926   7.21296   8.29701   0.34990   0.10870   0.00460  -0.09400   0.00150
   2.00363   7.87413  10.90544   0.40030   0.10220   0.00502  -0.10820   0.00330
   7.29769   7.77251  15.93993   0.89490   0.13890   0.02309  -0.26190  -0.00500
   8.00000   7.00000   5.00000   1.26140   0.02520   0.00702  -0.34480   0.02070
   8.93617   4.97820  20.06612   1.04080   0.09410   0.01027  -0.23200   0.00290
   4.65428   7.50860   6.66623   0.83070   0.09900   0.00588  -0.22800   0.00400
   1.89423   7.92675  10.49390   0.38300   0.10290   0.00497  -0.10390   0.00320
   2.99239   8.93861  17.88779   0.52090   0.11740   0.00871  -0.14670  -0.00090
   7.96775   5.98747  16.12440   1.14730   0.10110   0.00780  -0.28150   0.00220
   3.75854   7.06959  19.99824   0.53530   0.08900   0.00792  -0.13900   0.00490
