NACA 4 digit Additional DB20.txt
         c        Lc         t       Cl0      Cla0       Cd0       Cm0      Cma0
   4.97597   1.99160   6.93789   0.51600   0.11550   0.00811  -0.08740  -0.00010
   3.15280   6.74907   3.76674   0.47910   0.11330   0.00805  -0.13020  -0.00140
   0.00000   4.53896   9.16420   0.00000   0.11250   0.00453  -0.00000   0.00020
   0.00000   4.60259  16.99978   0.00000   0.11540   0.00603  -0.00000   0.00020
   7.07730   6.91903  17.85807   1.11700  -0.04050   0.00579  -0.28580   0.03240
   1.08042   4.25418   8.71140   0.13660   0.11210   0.00453  -0.03050   0.00020
   4.98434   5.97570  10.00020   0.75290   0.11330   0.00436  -0.18850   0.00010
   7.04606   4.14085   4.36103   0.82750   0.11000   0.00613  -0.18850  -0.00020
   3.09346   1.02834  10.61755   0.31700   0.11570   0.00848  -0.03880   0.00010
   0.00000   4.56988  18.04859   0.00010   0.11510   0.00621  -0.00000   0.00020
   5.96641   5.97175  10.60172   0.89640   0.11430   0.00455  -0.22400  -0.00020
   6.97869   5.08107  19.89887   0.88140   0.10460   0.00720  -0.19670   0.00190
   3.04349   4.02610   4.09152   0.35830   0.11050   0.00581  -0.08050  -0.00010
   5.88561   3.84248  16.56731   0.71640   0.11500   0.00734  -0.14330   0.00010
   4.04816   8.02168  14.09056   0.68950   0.09980   0.00688  -0.18940   0.00320
   8.93726   3.01280  10.19360   0.98660   0.11350   0.00849  -0.18870   0.00010
   1.95228   7.99366  10.83461   0.39730   0.10870   0.00507  -0.10720   0.00120
   4.03728   0.90375  19.86150   0.40180   0.11110   0.01113  -0.03260   0.00160
   7.97793   3.95353  13.40817   0.95990   0.11140   0.00741  -0.20030   0.00040
   5.95956   7.05038   6.26154   1.01140  -0.00620   0.00383  -0.27190   0.02650
   2.01632   2.92149   2.98231   0.21370   0.11010   0.00751  -0.04340  -0.00050
   4.00777   5.05711   2.21052   0.49580   0.10790   0.00777  -0.12380  -0.00070
   3.98795   0.94561  19.80198   0.39920   0.11170   0.01098  -0.03330   0.00150
   7.90397   8.06176  19.93967   0.96310   0.09970   0.02109  -0.27970   0.00260
   1.01783   1.48112  17.42657   0.10910   0.11570   0.00618  -0.01290   0.00020
   3.02820   8.97624  15.88985   0.58000   0.12730   0.00767  -0.16240  -0.00260
   0.96521   8.13606  10.08865   0.20650   0.11190   0.00480  -0.05590   0.00040
   2.07485   8.87157   4.23722   0.50940   0.11740   0.00730  -0.14490  -0.00160
   5.89288   2.04691   9.05548   0.62010   0.11610   0.00832  -0.10290  -0.00010
   3.02206   5.02453   2.01818   0.37390   0.11030   0.00750  -0.09320  -0.00120
   2.97327   0.84601  18.38414   0.30340   0.11370   0.01037  -0.02550   0.00090
   2.92242   5.90594  15.87695   0.43710   0.11180   0.00578  -0.10580   0.00080
   5.98868   8.95870  12.89316   0.85450   0.11960   0.01829  -0.25590  -0.00120
   2.93943   9.23059  18.41425   0.54120   0.13110   0.00811  -0.15230  -0.00330
   2.02565   2.90091  15.51600   0.23480   0.11520   0.00608  -0.04160   0.00010
   4.03075   5.09485  19.21924   0.54820   0.11010   0.00649  -0.12250   0.00120
   4.02945   3.91655  13.35197   0.50080   0.11580   0.00628  -0.10420  -0.00020
   1.98909   7.08093  14.98210   0.34060   0.11210   0.00574  -0.08810   0.00080
   1.92828   4.22890  16.35293   0.25070   0.11530   0.00608  -0.05260   0.00010
   0.00000   4.55697  18.77947   0.00010   0.11500   0.00635  -0.00000   0.00030
   5.10377   3.03172  10.45729   0.57990   0.11580   0.00709  -0.11110  -0.00030
   5.00151   5.98610   9.79823   0.75570   0.11280   0.00434  -0.18950   0.00020
   1.01462   5.98989   7.08081   0.15270   0.10770   0.00404  -0.03870   0.00060
   0.98530   8.00028   8.88767   0.20520   0.11080   0.00454  -0.05570   0.00050
   7.93667   5.98162   9.77631   1.16690   0.11340   0.00483  -0.29400  -0.00040
   7.99690   3.95056  13.44386   0.96150   0.11140   0.00743  -0.20050   0.00040
   5.00099   6.99540   7.35776   0.85800   0.05050   0.00371  -0.22830   0.01370
   0.97709   3.04701  15.19733   0.11450   0.11580   0.00579  -0.02090   0.00000
   7.98724   6.07448   3.32810   1.03920   0.09780   0.01048  -0.27650   0.00180
   6.94278   5.02522  17.92657   0.89990   0.10380   0.00666  -0.20210   0.00220
   0.91716   1.11003  10.77355   0.09500   0.11230   0.00515  -0.01190   0.00030
   2.94435   2.97591   2.84559   0.31250   0.11010   0.00765  -0.06390  -0.00060
   7.95157   6.00645  12.46243   1.17710   0.11040   0.00518  -0.29290   0.00050
   7.95999   5.99305   6.31773   1.15010   0.11260   0.00453  -0.29530  -0.00070
   0.98098   2.11993  16.88298   0.10900   0.11490   0.00609  -0.01600   0.00020
   9.03156   2.03146  13.40677   0.94320   0.11330   0.01035  -0.14480   0.00090
   2.94545   5.07843  11.10487   0.40650   0.11370   0.00501  -0.09540   0.00010
   4.03859   0.90363  19.86261   0.40180   0.11110   0.01113  -0.03260   0.00160
   1.98858   1.99629  10.07063   0.21450   0.11160   0.00566  -0.03480   0.00030
   8.93833   5.00713  10.35824   1.17050   0.11010   0.00584  -0.27560   0.00030
   3.05865   3.91503  19.75619   0.38170   0.11490   0.00698  -0.07460   0.00030
   3.03817   6.89938  14.13513   0.50770   0.10670   0.00554  -0.13070   0.00180
   5.80698   6.13273  10.74889   0.89270   0.11320   0.00446  -0.22480   0.00010
   0.97879   5.08769  13.87009   0.13650   0.11500   0.00547  -0.03150   0.00010
   1.96148   6.11050  13.35903   0.30260   0.11290   0.00532  -0.07500   0.00050
   5.77782   2.06218   6.56465   0.59790   0.11500   0.00853  -0.10300  -0.00010
   1.97837   6.01404   7.30119   0.29950   0.10440   0.00386  -0.07590   0.00140
   2.01494   6.04853   4.80418   0.29320   0.10350   0.00514  -0.07570   0.00040
   1.04803   1.97040   6.99773   0.11270   0.10700   0.00476  -0.01890   0.00070
   8.09384   6.05037   3.53320   1.04920   0.06700   0.01061  -0.27850   0.00850
   0.94069   0.92266   9.55071   0.09610   0.11080   0.00505  -0.01160   0.00030
   6.95790   6.94645  17.03392   1.11820  -0.03190   0.00547  -0.28690   0.03100
   4.01605   6.96224  10.87129   0.70470   0.07510   0.00398  -0.18350   0.00870
   5.97856   8.98006  12.87897   0.85110   0.12030   0.01834  -0.25520  -0.00130
   6.04884   1.90988  16.52990   0.64460   0.11470   0.00952  -0.08990   0.00060
   2.00492   7.06789  12.81343   0.34720   0.11120   0.00528  -0.09040   0.00090
   0.00000   4.54033  16.14488  -0.00000   0.11560   0.00588   0.00000   0.00010
   6.00367   1.98189  12.94535   0.64100   0.11540   0.00883  -0.09820   0.00030
   3.98631   8.00550  14.96250   0.66810   0.10340   0.00706  -0.18320   0.00240
   2.09248   6.00912   4.85538   0.30350   0.10450   0.00505  -0.07820   0.00030
   0.94615   5.21867   8.27434   0.13130   0.11170   0.00435  -0.03160   0.00020
   3.05593   6.96859  16.17306   0.50260   0.10630   0.00602  -0.12910   0.00200
   5.01643   8.98426  12.45298   0.79310   0.12290   0.01397  -0.23350  -0.00190
   0.94957   2.97256   7.88559   0.10790   0.11110   0.00440  -0.02120   0.00030
   0.00000   4.75196  12.71557   0.00000   0.11460   0.00526  -0.00000   0.00010
   2.94490   8.42804   5.86436   0.62140   0.10720   0.00657  -0.17510   0.00090
   0.00000   5.32111   3.02978   0.00000   0.11030   0.00738  -0.00000  -0.00050
   1.02231   3.12087  15.18841   0.12050   0.11580   0.00579  -0.02230   0.00010
   4.01956   2.94690  18.85216   0.46550   0.11050   0.00776  -0.07880   0.00090
   0.99925   0.95135  13.78213   0.10370   0.11480   0.00563  -0.01110   0.00020
   5.07546   1.00937  17.35616   0.51440   0.11310   0.01069  -0.05110   0.00140
   3.00176   7.97876  16.80138   0.51370   0.11170   0.00655  -0.13890   0.00080
   3.06993   5.01161  12.87371   0.42260   0.11430   0.00538  -0.09760   0.00010
   6.89148   1.12669  19.37081   0.67770   0.10220   0.01206  -0.06530   0.00350
   5.09256   3.92128   3.98342   0.58900   0.11010   0.00605  -0.13180  -0.00020
   2.98045   3.91439  19.02325   0.37330   0.11520   0.00686  -0.07350   0.00020
   8.02763   7.95967   7.08195   1.33770  -0.15720   0.00820  -0.37890   0.06130
   2.03340   5.77703   9.70097   0.30200   0.11010   0.00446  -0.07460   0.00070
   4.06644   7.97006  13.15878   0.70640  -0.01440   0.00643  -0.19340   0.02940
   0.00000   4.28976  11.15004   0.00000   0.11390   0.00494  -0.00000   0.00010
   4.06975   5.98112  14.95432   0.61720   0.10280   0.00537  -0.15060   0.00260
   6.03093   1.98401  11.04081   0.63900   0.11570   0.00857  -0.10140   0.00020
   1.99745   2.93986  12.87977   0.23090   0.11440   0.00567  -0.04270   0.00010
   5.95143   1.99100  15.40276   0.63870   0.11510   0.00917  -0.09340   0.00050
   8.30674   8.04553  11.54884   1.32130   0.08270   0.01229  -0.37260   0.00670
   4.63467   7.95406   9.88088   0.91060  -0.01450   0.00418  -0.24750   0.02910
   5.02107   1.99664  12.03598   0.53800   0.11650   0.00836  -0.08410   0.00000
   6.01467   1.95962  19.31072   0.63510   0.10950   0.00987  -0.08340   0.00170
   8.95893   5.96589  17.88639   1.23550   0.10100   0.00686  -0.30040   0.00230
   6.00671   1.95087   6.54602   0.61740   0.11470   0.00892  -0.10420   0.00000
   4.86818   0.99083  10.95761   0.49450   0.11650   0.00996  -0.06000   0.00050
   6.04406   2.98931   9.19800   0.67550   0.11510   0.00730  -0.13040  -0.00030
   8.97373   6.97241  11.59638   1.45060   0.09700   0.00540  -0.38290   0.00340
   3.89088   4.22321  17.46647   0.49850   0.11580   0.00661  -0.10350   0.00000
   2.81122   2.05261  14.71610   0.30850   0.11260   0.00663  -0.04660   0.00050
   0.97699   3.29758   8.39565   0.11380   0.11150   0.00452  -0.02310   0.00020
   4.88509   7.01791   9.69621   0.85580   0.06690   0.00388  -0.22510   0.01070
   2.99308   5.96319   9.89145   0.45510   0.10740   0.00433  -0.11360   0.00130
   1.87719   0.86710  19.62760   0.19220   0.10730   0.00798  -0.01500   0.00180
   0.00000   4.94091   7.89685   0.00000   0.11090   0.00426  -0.00000   0.00030
   6.02657   7.08436   9.62050   1.05110   0.08940   0.00408  -0.27810   0.00570
   7.98465   5.95735   8.53235   1.16490   0.11340   0.00470  -0.29500  -0.00050
   4.01291   4.98378   7.90682   0.53690   0.11310   0.00458  -0.12770  -0.00010
   1.03635   5.98338  13.79496   0.15730   0.11450   0.00545  -0.03860   0.00020
   5.87580   8.99202  12.50867   0.84910   0.11760   0.01795  -0.25420  -0.00080
   2.03557   2.05726   3.05257   0.20610   0.11060   0.00760  -0.03670  -0.00050
   6.05537   3.88227   8.09473   0.72120   0.11390   0.00615  -0.15610  -0.00040
   2.95619   0.81913  18.30787   0.30040   0.11410   0.01047  -0.02490   0.00090
   4.04379   9.01935  10.74123   0.72620   0.12620   0.01025  -0.21060  -0.00280
   5.00642   7.10413   9.88713   0.88770   0.05770   0.00390  -0.23410   0.01290
   9.05010   5.02718  19.13680   1.11290   0.10080   0.00810  -0.24920   0.00220
   7.02767   1.92778  19.39426   0.72530   0.10220   0.01044  -0.09390   0.00320
   0.41362   4.29376   2.55123   0.04830   0.10950   0.00731  -0.01140  -0.00060
   2.96840   3.92676   9.52306   0.36470   0.11360   0.00542  -0.07840  -0.00030
   3.98487   5.88306  19.21520   0.57000   0.10260   0.00647  -0.13590   0.00280
   3.05394   6.92584  19.00170   0.47270   0.09800   0.00655  -0.12060   0.00390
   2.00806   4.80780   7.79355   0.26580   0.11150   0.00439  -0.06240   0.00010
   8.90525   6.91718   8.41407   1.44350   0.07000   0.00495  -0.38500   0.00970
   2.96126   2.84188   7.24937   0.33030   0.11250   0.00606  -0.06350  -0.00050
   8.04003   5.98804  12.64654   1.18640   0.10970   0.00521  -0.29470   0.00070
   8.96514   7.00469  19.89315   1.32800  -0.09970   0.00829  -0.34290   0.04310
   2.96422   8.96191   9.22955   0.62960   0.13010   0.00667  -0.17820  -0.00410
   7.97140   4.02348  20.12890   0.90640   0.10920   0.00862  -0.17870   0.00100
   2.98820   3.88625  15.83954   0.37520   0.11570   0.00637  -0.07600  -0.00010
   2.05432   7.01916   2.16916   0.32570   0.10810   0.00748  -0.09040  -0.00060
   6.97116   5.98088  17.68212   0.99660   0.08670   0.00588  -0.24140   0.00580
   5.97448   7.98170  14.77932   0.91880   0.06330   0.01018  -0.25640   0.01070
   5.92050   5.02336   6.48984   0.77920   0.11120   0.00472  -0.18760  -0.00010
   9.02913   6.98473  17.88053   1.37870   0.08370   0.00723  -0.35700   0.00620
   0.00000   4.62642  19.90147  -0.00000   0.11500   0.00656   0.00000   0.00030
   1.05658   8.88376  17.90751   0.25150   0.11590   0.00631  -0.06690   0.00000
   7.00542   3.92440  14.37541   0.85030   0.11360   0.00726  -0.17540   0.00020
   2.96659   3.09124  18.39480   0.34870   0.11340   0.00692  -0.06120   0.00050
   5.97611   1.96984  10.93412   0.63240   0.11570   0.00857  -0.10020   0.00010
   0.51166   3.96404   2.49821   0.05830   0.10940   0.00730  -0.01330  -0.00070
   8.97420   6.98358   6.74724   1.45450   0.01140   0.00483  -0.39240   0.02360
   1.97874   8.03180  16.74880   0.37820   0.11290   0.00618  -0.10070   0.00070
   0.00000   4.64859  19.98879   0.00000   0.11490   0.00657  -0.00000   0.00040
   2.97293   5.17195  10.42374   0.41310   0.11340   0.00483  -0.09800   0.00010
   4.96373   7.05843   3.91042   0.76770   0.10930   0.00875  -0.21220  -0.00030
   8.96813   7.00197  12.94812   1.44060   0.09400   0.00569  -0.37890   0.00400
   5.96000   8.98887  14.80190   0.82550   0.12600   0.01740  -0.24740  -0.00250
   7.01451   5.94902   9.86230   1.03770   0.11490   0.00466  -0.26040  -0.00060
   6.96510   3.93858  14.75530   0.84690   0.11300   0.00727  -0.17440   0.00030
   1.11239   8.67955   2.97640   0.25760   0.10980   0.00756  -0.07350  -0.00030
   6.02480   7.95481  11.90006   1.12320  -0.09010   0.00520  -0.30580   0.04600
   1.98314   5.98498   2.95995   0.27360   0.10970   0.00753  -0.07200  -0.00040
   5.86442   7.97897  14.65289   0.91030   0.06250   0.00978  -0.25360   0.01090
   3.97898   3.95799  12.77136   0.49520   0.11620   0.00617  -0.10400  -0.00030
   0.98736   3.01585   7.91115   0.11240   0.11120   0.00442  -0.02220   0.00030
   7.00418   7.98994  16.93759   0.96450   0.07640   0.01514  -0.27380   0.00760
   5.89909   7.01632  15.33948   1.00130  -0.01520   0.00473  -0.25790   0.02840
   4.95763   4.98721  18.65379   0.66370   0.11050   0.00654  -0.14750   0.00100
   3.99119   5.91605  17.91108   0.58430   0.10580   0.00619  -0.14030   0.00210
   4.03599   5.93643  17.92476   0.59040   0.10580   0.00619  -0.14200   0.00210
   0.00000   4.59320  16.94538  -0.00000   0.11550   0.00603   0.00000   0.00010
   8.93647   6.92208   8.33315   1.44810   0.06990   0.00496  -0.38650   0.00980
   0.00000   4.75196  12.71557   0.00000   0.11460   0.00526  -0.00000   0.00010
   5.98368   6.97593   5.80286   1.00080   0.00190   0.00382  -0.26890   0.02420
   2.00434   2.00006  19.02203   0.21930   0.11360   0.00664  -0.02950   0.00060
   8.07594   4.01028  19.34984   0.92450   0.10940   0.00849  -0.18330   0.00080
   3.99574   6.03777  19.71195   0.56890   0.09390   0.00657  -0.13700   0.00470
   6.06235   3.01555  14.99238   0.69430   0.11510   0.00801  -0.12560   0.00010
   1.97119   7.00877  15.04309   0.33460   0.11240   0.00573  -0.08620   0.00070
   0.94238   3.04635  10.94833   0.10910   0.11360   0.00500  -0.02100   0.00020
   5.06185   3.97321   4.07871   0.58860   0.10940   0.00600  -0.13220  -0.00010
   6.01070   8.04172  19.48418   0.81300   0.10600   0.01335  -0.23040   0.00160
   8.99751   6.96835   6.93096   1.45610   0.02900   0.00486  -0.39220   0.01940
   5.11271   3.95331  19.53552   0.62490   0.11400   0.00742  -0.12300   0.00050
   1.96931   7.08865  14.81375   0.33830   0.11220   0.00571  -0.08750   0.00070
   6.02516   3.99426   7.53639   0.72270   0.11350   0.00591  -0.15880  -0.00040
   3.02225   5.02916  14.97868   0.41810   0.11470   0.00574  -0.09540   0.00010
   3.02167   5.98100   7.16107   0.45410   0.10230   0.00386  -0.11520   0.00200
   4.94482   5.99061  14.20517   0.75380   0.09900   0.00504  -0.18480   0.00350
   5.01963   8.98025  12.41495   0.79390   0.12290   0.01398  -0.23370  -0.00190
   2.96074   7.05519   3.74471   0.47260   0.11260   0.00782  -0.13000  -0.00120
   8.71465   7.86408  11.72219   1.41240   0.07760   0.00988  -0.39290   0.00800
   8.99709   5.08404   7.78309   1.17690   0.11150   0.00539  -0.28310  -0.00030
   7.87806   3.06601  16.31067   0.88300   0.11270   0.00890  -0.15790   0.00060
   6.04911   6.91832   6.06462   1.00560   0.00860   0.00382  -0.26920   0.02280
   2.98479   8.01346  16.89917   0.51230   0.11180   0.00657  -0.13870   0.00080
   5.99974   2.92177  14.91154   0.68230   0.11590   0.00810  -0.12170   0.00000
   1.05861   2.90271   5.01061   0.11790   0.10920   0.00549  -0.02300  -0.00060
   5.00094   6.99945  18.95698   0.71620   0.09390   0.00748  -0.18630   0.00420
   3.94970   1.85699  17.00773   0.43210   0.10560   0.00853  -0.05870   0.00160
   5.00271   4.02680   5.95980   0.59870   0.11080   0.00541  -0.13330  -0.00010
   8.01856   6.98441   8.84845   1.33670   0.07540   0.00465  -0.35570   0.00870
   7.99795   5.99557  19.99352   1.09220   0.06850   0.00709  -0.26340   0.00890
   7.05048   2.97999   8.61172   0.78030   0.11550   0.00762  -0.15140  -0.00030
   5.81996   2.04617  13.52765   0.62500   0.11660   0.00884  -0.09610   0.00010
   7.03304   3.95600  17.94110   0.84180   0.10580   0.00779  -0.16830   0.00190
   4.98133   1.99955  17.00144   0.53990   0.11430   0.00902  -0.07620   0.00050
   5.03202   7.95062  17.38124   0.74890   0.10220   0.00950  -0.20800   0.00250
   0.00000   4.80020  12.21588   0.00000   0.11430   0.00518  -0.00000   0.00010
   1.97572   6.02909   2.95278   0.27420   0.10960   0.00754  -0.07230  -0.00040
   9.00810   4.99453   8.34627   1.17010   0.11170   0.00556  -0.27870  -0.00020
   5.87439   2.03680  18.18947   0.62880   0.11280   0.00954  -0.08710   0.00090
   1.22500   8.34330   2.78048   0.25650   0.10970   0.00752  -0.07310  -0.00050
   6.02376   2.95881  12.84085   0.68340   0.11650   0.00781  -0.12600  -0.00020
   8.96379   5.89778  13.35990   1.27500   0.10480   0.00564  -0.31460   0.00150
   4.81330   3.02677  20.17379   0.55050   0.11100   0.00822  -0.09240   0.00090
   0.00000   4.54033  18.99625  -0.00000   0.11520   0.00639  -0.00000   0.00030
   4.04165   3.94863  20.11469   0.49890   0.11480   0.00724  -0.09750   0.00030
